Timestamp,CI,V_TRAIN (Km/h),NID_BG,M_MODE,DL Rxqual,UL Rxqual,D_LRBG,HO_state,CES,EStop
2025-10-01 16:41:56.568,003,,1410,,0.0,0.0,,0,0,0
2025-10-01 16:41:56.864,003,,1410,,,,1476.0,0,0,0
2025-10-01 16:41:57.049,003,,1410,,0.0,0.0,,0,0,0
2025-10-01 16:41:57.120,003,,1410,,,,1476.0,0,0,0
2025-10-01 16:41:57.120,003,180.0,1410,Full Supervision,,,1731.0,0,0,0
2025-10-01 16:41:57.268,003,,1410,,,,1731.0,0,0,0
2025-10-01 16:41:57.524,003,,1410,,,,1731.0,0,0,0
2025-10-01 16:41:57.529,003,,1410,,0.0,0.0,,0,0,0
2025-10-01 16:41:58.009,003,,1410,,0.0,0.0,,0,0,0
2025-10-01 16:41:58.400,003,,1410,,,,1731.0,0,0,0
2025-10-01 16:41:58.488,003,,1410,,0.0,0.0,,0,0,0
2025-10-01 16:41:58.804,003,,1410,,,,1731.0,0,0,0
2025-10-01 16:41:58.969,003,,1410,,0.0,0.0,,0,0,0
2025-10-01 16:41:59.188,003,,1410,,,,1731.0,0,0,0
2025-10-01 16:41:59.188,003,,1410,,,,1731.0,0,0,0
2025-10-01 16:41:59.424,003,,1410,,,,1731.0,0,0,0
2025-10-01 16:41:59.449,003,,1410,,0.0,0.0,,0,0,0
2025-10-01 16:41:59.828,003,,1410,,,,1731.0,0,0,0
2025-10-01 16:41:59.929,003,,1410,,0.0,0.0,,0,0,0
2025-10-01 16:41:59.936,003,,1410,,,,1731.0,0,0,0
2025-10-01 16:42:00.340,003,,1410,,,,1731.0,0,0,0
2025-10-01 16:42:00.409,003,,1410,,0.0,0.0,,0,0,0
2025-10-01 16:42:00.889,003,,1410,,0.0,0.0,,0,0,0
2025-10-01 16:42:01.369,003,,1410,,0.0,1.0,,0,0,0
2025-10-01 16:42:01.620,003,,1410,,,,1731.0,0,0,0
2025-10-01 16:42:01.849,003,,1410,,0.0,0.0,,0,0,0
2025-10-01 16:42:02.112,003,,1410,,,,1731.0,0,0,0
2025-10-01 16:42:02.240,003,185.0,1410,Full Supervision,,,1992.0,0,0,0
2025-10-01 16:42:02.329,003,,1410,,0.0,0.0,,0,0,0
2025-10-01 16:42:02.368,003,,1410,,,,1992.0,0,0,0
2025-10-01 16:42:02.516,003,,1410,,,,1992.0,0,0,0
2025-10-01 16:42:02.809,003,,1410,,0.0,0.0,,0,0,0
2025-10-01 16:42:02.900,003,,1410,,,,1992.0,0,0,0
2025-10-01 16:42:03.289,003,,1410,,0.0,0.0,,0,0,0
2025-10-01 16:42:03.392,003,,1410,,,,1992.0,0,0,0
2025-10-01 16:42:03.769,003,,1410,,0.0,0.0,,0,0,0
2025-10-01 16:42:04.160,003,,1410,,,,1992.0,0,0,0
2025-10-01 16:42:04.160,003,190.0,1406,Full Supervision,,,44.0,0,0,0
2025-10-01 16:42:04.180,003,,1406,,,,44.0,0,0,0
2025-10-01 16:42:04.249,003,,1406,,0.0,0.0,,0,0,0
2025-10-01 16:42:04.308,003,,1406,,,,44.0,0,0,0
2025-10-01 16:42:04.564,003,,1406,,,,44.0,0,0,0
2025-10-01 16:42:04.729,003,,1406,,0.0,0.0,,0,0,0
2025-10-01 16:42:04.928,003,,1406,,,,44.0,0,0,0
2025-10-01 16:42:05.184,003,,1406,,,,44.0,0,0,0
2025-10-01 16:42:05.184,003,190.0,1408,Full Supervision,,,33.0,0,0,0
2025-10-01 16:42:05.209,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:05.312,003,,1408,,,,33.0,0,0,0
2025-10-01 16:42:05.332,003,,1408,,,,33.0,0,0,0
2025-10-01 16:42:05.588,003,,1408,,,,33.0,0,0,0
2025-10-01 16:42:05.689,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:06.169,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:06.228,003,,1408,,,,33.0,0,0,0
2025-10-01 16:42:06.336,003,,1408,,,,33.0,0,0,0
2025-10-01 16:42:06.356,003,,1408,,,,33.0,0,0,0
2025-10-01 16:42:06.484,003,,1408,,,,33.0,0,0,0
2025-10-01 16:42:06.484,003,,1408,,,,33.0,0,0,0
2025-10-01 16:42:06.612,003,,1408,,,,33.0,0,0,0
2025-10-01 16:42:06.649,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:06.740,003,,1408,,,,33.0,0,0,0
2025-10-01 16:42:06.740,003,,1408,,,,33.0,0,0,0
2025-10-01 16:42:06.868,003,,1408,,,,33.0,0,0,0
2025-10-01 16:42:07.104,003,,1408,,,,33.0,0,0,0
2025-10-01 16:42:07.129,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:07.232,003,,1408,,,,33.0,0,0,0
2025-10-01 16:42:07.360,003,190.0,1408,Full Supervision,,,144.0,0,0,0
2025-10-01 16:42:07.488,003,,1408,,,,144.0,0,0,0
2025-10-01 16:42:07.488,003,,1408,,,,144.0,0,0,0
2025-10-01 16:42:07.609,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:07.764,003,,1408,,,,144.0,0,0,0
2025-10-01 16:42:08.000,003,,1408,,,,144.0,0,0,0
2025-10-01 16:42:08.000,003,,1408,,,,144.0,0,0,0
2025-10-01 16:42:08.020,003,,1408,,,,144.0,0,0,0
2025-10-01 16:42:08.089,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:08.404,003,,1408,,,,144.0,0,0,0
2025-10-01 16:42:08.512,003,,1408,,,,144.0,0,0,0
2025-10-01 16:42:08.568,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:09.049,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:09.280,003,,1408,,,,144.0,0,0,0
2025-10-01 16:42:09.529,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:09.684,003,,1408,,,,144.0,0,0,0
2025-10-01 16:42:09.812,003,,1408,,,,144.0,0,0,0
2025-10-01 16:42:10.009,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:10.432,003,,1408,,,,144.0,0,0,0
2025-10-01 16:42:10.488,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:10.964,003,,1408,,,,144.0,0,0,0
2025-10-01 16:42:10.969,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:11.449,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:11.929,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:12.244,003,,1408,,,,144.0,0,0,0
2025-10-01 16:42:12.352,003,,1408,,,,144.0,0,0,0
2025-10-01 16:42:12.408,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:12.480,003,195.0,1408,Full Supervision,,,418.0,0,0,0
2025-10-01 16:42:12.756,003,,1408,,,,418.0,0,0,0
2025-10-01 16:42:12.889,003,,1408,,2.0,0.0,,0,0,0
2025-10-01 16:42:12.992,003,,1408,,,,418.0,0,0,0
2025-10-01 16:42:13.369,003,,1408,,2.0,0.0,,0,0,0
2025-10-01 16:42:13.396,003,,1408,,,,418.0,0,0,0
2025-10-01 16:42:13.632,003,,1408,,,,418.0,0,0,0
2025-10-01 16:42:13.848,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:14.164,003,,1408,,,,418.0,0,0,0
2025-10-01 16:42:14.164,003,,1408,,,,418.0,0,0,0
2025-10-01 16:42:14.329,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:14.809,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:14.912,003,,1408,,,,418.0,0,0,0
2025-10-01 16:42:15.289,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:15.316,003,,1408,,,,418.0,0,0,0
2025-10-01 16:42:15.769,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:16.212,003,,1408,,,,418.0,0,0,0
2025-10-01 16:42:16.249,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:16.340,003,,1408,,,,418.0,0,0,0
2025-10-01 16:42:16.340,003,,1408,,,,418.0,0,0,0
2025-10-01 16:42:16.468,003,,1408,,,,418.0,0,0,0
2025-10-01 16:42:16.596,003,,1408,,,,418.0,0,0,0
2025-10-01 16:42:16.596,003,,1408,,,,418.0,0,0,0
2025-10-01 16:42:16.724,003,,1408,,,,418.0,0,0,0
2025-10-01 16:42:16.724,003,,1408,,,,418.0,0,0,0
2025-10-01 16:42:16.729,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:17.088,003,,1408,,,,418.0,0,0,0
2025-10-01 16:42:17.209,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:17.344,003,,1408,,,,418.0,0,0,0
2025-10-01 16:42:17.472,003,,1408,,,,418.0,0,0,0
2025-10-01 16:42:17.472,003,200.0,1408,Full Supervision,,,698.0,0,0,0
2025-10-01 16:42:17.600,003,,1408,,,,698.0,0,0,0
2025-10-01 16:42:17.689,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:17.856,003,,1408,,,,698.0,0,0,0
2025-10-01 16:42:17.984,003,,1408,,,,698.0,0,0,0
2025-10-01 16:42:18.004,003,,1408,,,,698.0,0,0,0
2025-10-01 16:42:18.004,003,,1408,,,,698.0,0,0,0
2025-10-01 16:42:18.168,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:18.260,003,,1408,,,,698.0,0,0,0
2025-10-01 16:42:18.649,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:18.880,003,,1408,,,,698.0,0,0,0
2025-10-01 16:42:19.129,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:19.136,003,,1408,,,,698.0,0,0,0
2025-10-01 16:42:19.609,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:20.089,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:20.180,003,,1408,,,,698.0,0,0,0
2025-10-01 16:42:20.180,003,,1408,,,,698.0,0,0,0
2025-10-01 16:42:20.569,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:20.928,003,,1408,,,,698.0,0,0,0
2025-10-01 16:42:21.048,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:21.332,003,,1408,,,,698.0,0,0,0
2025-10-01 16:42:21.529,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:22.009,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:22.489,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:22.592,003,,1408,,,,698.0,0,0,0
2025-10-01 16:42:22.592,003,200.0,1408,Full Supervision,,,982.0,0,0,0
2025-10-01 16:42:22.740,003,,1408,,,,982.0,0,0,0
2025-10-01 16:42:22.969,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:22.996,003,,1408,,,,982.0,0,0,0
2025-10-01 16:42:23.360,003,,1408,,,,982.0,0,0,0
2025-10-01 16:42:23.449,003,,1408,,1.0,0.0,,0,0,0
2025-10-01 16:42:23.872,003,,1408,,,,982.0,0,0,0
2025-10-01 16:42:23.892,003,,1408,,,,982.0,0,0,0
2025-10-01 16:42:23.929,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:24.408,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:24.788,003,,1408,,,,982.0,0,0,0
2025-10-01 16:42:24.788,003,,1408,,,,982.0,0,0,0
2025-10-01 16:42:24.889,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:25.369,003,,1408,,2.0,0.0,,0,0,0
2025-10-01 16:42:25.536,003,,1408,,,,982.0,0,0,0
2025-10-01 16:42:25.849,003,,1408,,2.0,0.0,,0,0,0
2025-10-01 16:42:25.940,003,,1408,,,,982.0,0,0,0
2025-10-01 16:42:26.329,003,,1408,,2.0,0.0,,0,0,0
2025-10-01 16:42:26.809,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:27.220,003,,1408,,,,982.0,0,0,0
2025-10-01 16:42:27.289,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:27.712,003,,1408,,,,982.0,0,0,0
2025-10-01 16:42:27.712,003,205.0,1408,Full Supervision,,,1271.0,0,0,0
2025-10-01 16:42:27.769,003,,1408,,1.0,0.0,,0,0,0
2025-10-01 16:42:27.840,003,,1408,,,,1271.0,0,0,0
2025-10-01 16:42:27.988,003,,1408,,,,1271.0,0,0,0
2025-10-01 16:42:28.248,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:28.372,003,,1408,,,,1271.0,0,0,0
2025-10-01 16:42:28.729,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:28.864,003,,1408,,,,1271.0,0,0,0
2025-10-01 16:42:29.209,003,,1408,,1.0,0.0,,0,0,0
2025-10-01 16:42:29.652,003,,1408,,,,1271.0,0,0,0
2025-10-01 16:42:29.652,003,,1408,,,,1271.0,0,0,0
2025-10-01 16:42:29.689,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:30.169,003,,1408,,2.0,0.0,,0,0,0
2025-10-01 16:42:30.400,003,,1408,,,,1271.0,0,0,0
2025-10-01 16:42:30.649,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:30.804,003,,1408,,,,1271.0,0,0,0
2025-10-01 16:42:31.129,003,,1408,,1.0,0.0,,0,0,0
2025-10-01 16:42:31.609,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:32.089,003,,1408,,3.0,0.0,,0,0,0
2025-10-01 16:42:32.212,003,,1408,,,,1271.0,0,0,0
2025-10-01 16:42:32.569,003,,1408,,2.0,0.0,,0,0,0
2025-10-01 16:42:32.704,003,,1408,,,,1271.0,0,0,0
2025-10-01 16:42:32.832,003,210.0,1408,Full Supervision,,,1566.0,0,0,0
2025-10-01 16:42:32.832,003,,1408,,,,1566.0,0,0,0
2025-10-01 16:42:33.049,003,,1408,,3.0,0.0,,0,0,0
2025-10-01 16:42:33.364,003,,1408,,,,1566.0,0,0,0
2025-10-01 16:42:33.529,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:34.009,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:34.112,003,,1408,,,,1566.0,0,0,0
2025-10-01 16:42:34.488,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:34.644,003,,1408,,,,1566.0,0,0,0
2025-10-01 16:42:34.772,003,,1408,,,,1566.0,0,0,0
2025-10-01 16:42:34.968,003,,1408,,2.0,0.0,,0,0,0
2025-10-01 16:42:35.392,003,,1408,,,,1566.0,0,0,0
2025-10-01 16:42:35.449,003,,1408,,2.0,0.0,,0,0,0
2025-10-01 16:42:35.924,003,,1408,,,,1566.0,0,0,0
2025-10-01 16:42:35.929,003,,1408,,1.0,0.0,,0,0,0
2025-10-01 16:42:36.409,003,,1408,,2.0,0.0,,0,0,0
2025-10-01 16:42:36.889,003,,1408,,2.0,0.0,,0,0,0
2025-10-01 16:42:37.204,003,,1408,,,,1566.0,0,0,0
2025-10-01 16:42:37.369,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:37.824,003,,1408,,,,1566.0,0,0,0
2025-10-01 16:42:37.848,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:37.952,003,215.0,1408,Full Supervision,,,1868.0,0,0,0
2025-10-01 16:42:37.952,003,,1408,,,,1868.0,0,0,0
2025-10-01 16:42:38.329,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:38.356,003,,1408,,,,1868.0,0,0,0
2025-10-01 16:42:38.809,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:39.232,003,,1408,,,,1868.0,0,0,0
2025-10-01 16:42:39.289,003,,1408,,3.0,0.0,,0,0,0
2025-10-01 16:42:39.764,003,,1408,,,,1868.0,0,0,0
2025-10-01 16:42:39.764,003,,1408,,,,1868.0,0,0,0
2025-10-01 16:42:39.769,003,,1408,,2.0,0.0,,0,0,0
2025-10-01 16:42:40.249,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:40.512,003,,1408,,,,1868.0,0,0,0
2025-10-01 16:42:40.729,003,,1408,,0.0,0.0,,0,0,0
2025-10-01 16:42:40.916,003,,1408,,,,1868.0,0,0,0
2025-10-01 16:42:41.209,003,,1408,,2.0,0.0,,0,0,0
2025-10-01 16:42:41.664,003,,1408,,,,1868.0,0,0,0
2025-10-01 16:42:41.664,003,220.0,1404,Full Supervision,,,42.0,0,0,0
2025-10-01 16:42:41.688,003,,1404,,3.0,0.0,,0,0,0
2025-10-01 16:42:42.068,003,,1404,,,,42.0,0,0,0
2025-10-01 16:42:42.068,003,,1404,,,,42.0,0,0,0
2025-10-01 16:42:42.169,003,,1404,,3.0,0.0,,0,0,0
2025-10-01 16:42:42.649,003,,1404,,3.0,0.0,,0,0,0
2025-10-01 16:42:42.681,003,,1404,,,,,0,0,0
2025-10-01 16:42:42.688,003,,1404,,,,42.0,0,0,0
2025-10-01 16:42:42.688,003,220.0,1402,Full Supervision,,,40.0,0,0,0
2025-10-01 16:42:42.707,003,,1402,,,,,0,0,0
2025-10-01 16:42:42.723,003,,1402,,,,,1,0,0
2025-10-01 16:42:42.757,003,,1402,,,,,0,0,0
2025-10-01 16:42:42.776,003,,1402,,,,,0,0,0
2025-10-01 16:42:42.790,003,,1402,,,,,0,0,0
2025-10-01 16:42:42.816,003,,1402,,,,40.0,0,0,0
2025-10-01 16:42:42.817,003,,1402,,,,,0,0,0
2025-10-01 16:42:42.864,003,,1402,,,,,2,0,0
2025-10-01 16:42:42.944,003,,1402,,,,40.0,0,0,0
2025-10-01 16:42:43.021,003,,1402,,,,,0,0,0
2025-10-01 16:42:43.072,003,220.0,1402,Full Supervision,,,58.0,0,0,0
2025-10-01 16:42:43.179,003,,1402,,,,,3,0,0
2025-10-01 16:42:43.191,003,,1402,,,,,0,0,0
2025-10-01 16:42:43.210,003,,1402,,,,,0,0,0
2025-10-01 16:42:43.215,003,,1402,,,,,0,0,0
2025-10-01 16:42:43.220,003,,1402,,,,58.0,0,0,0
2025-10-01 16:42:43.220,003,,1402,,,,58.0,0,0,0
2025-10-01 16:42:43.222,003,,1402,,,,,0,0,0
2025-10-01 16:42:43.241,003,,1402,,,,,0,0,0
2025-10-01 16:42:43.242,003,,1402,,,,,0,0,0
2025-10-01 16:42:43.261,005,,1402,,,,,3,0,0
2025-10-01 16:42:43.348,005,,1402,,,,58.0,0,0,0
2025-10-01 16:42:43.732,005,,1402,,,,58.0,0,0,0
2025-10-01 16:42:43.732,005,,1402,,,,58.0,0,0,0
2025-10-01 16:42:43.860,005,,1402,,,,58.0,0,0,0
2025-10-01 16:42:43.988,005,,1402,,,,58.0,0,0,0
2025-10-01 16:42:43.988,005,,1402,,,,58.0,0,0,0
2025-10-01 16:42:44.096,005,,1402,,,,58.0,0,0,0
2025-10-01 16:42:44.116,005,,1402,,,,58.0,0,0,0
2025-10-01 16:42:44.244,005,,1402,,,,58.0,0,0,0
2025-10-01 16:42:44.567,005,,1402,,1.0,0.0,,0,0,0
2025-10-01 16:42:44.608,005,,1402,,,,58.0,0,0,0
2025-10-01 16:42:44.864,005,,1402,,,,58.0,0,0,0
2025-10-01 16:42:44.992,005,,1402,,,,58.0,0,0,0
2025-10-01 16:42:45.048,005,,1402,,0.0,0.0,,0,0,0
2025-10-01 16:42:45.376,005,,1402,,,,58.0,0,0,0
2025-10-01 16:42:45.376,005,,1402,,,,58.0,0,0,0
2025-10-01 16:42:45.524,005,,1402,,,,58.0,0,0,0
2025-10-01 16:42:45.527,005,,1402,,1.0,0.0,,0,0,0
2025-10-01 16:42:45.780,005,,1402,,,,58.0,0,0,0
2025-10-01 16:42:46.008,005,,1402,,0.0,0.0,,0,0,0
2025-10-01 16:42:46.488,005,,1402,,1.0,0.0,,0,0,0
2025-10-01 16:42:46.656,005,,1402,,,,58.0,0,0,0
2025-10-01 16:42:46.968,005,,1402,,0.0,0.0,,0,0,0
2025-10-01 16:42:47.188,005,,1402,,,,58.0,0,0,0
2025-10-01 16:42:47.188,005,,1402,,,,58.0,0,0,0
2025-10-01 16:42:47.448,005,,1402,,0.0,0.0,,0,0,0
2025-10-01 16:42:47.928,005,,1402,,1.0,0.0,,0,0,0
2025-10-01 16:42:47.936,005,,1402,,,,58.0,0,0,0
2025-10-01 16:42:48.064,005,,1402,,,,58.0,0,0,0
2025-10-01 16:42:48.064,005,225.0,1402,Full Supervision,,,375.0,0,0,0
2025-10-01 16:42:48.408,005,,1402,,0.0,0.0,,0,0,0
2025-10-01 16:42:48.596,005,,1402,,,,375.0,0,0,0
2025-10-01 16:42:48.596,005,,1402,,,,375.0,0,0,0
2025-10-01 16:42:48.888,005,,1402,,2.0,0.0,,0,0,0
2025-10-01 16:42:49.367,005,,1402,,0.0,0.0,,0,0,0
2025-10-01 16:42:49.472,005,,1402,,,,375.0,0,0,0
2025-10-01 16:42:49.620,005,,1402,,,,375.0,0,0,0
2025-10-01 16:42:49.848,005,,1402,,0.0,0.0,,0,0,0
2025-10-01 16:42:50.260,005,,1402,,,,375.0,0,0,0
2025-10-01 16:42:50.260,005,,1402,,,,375.0,0,0,0
2025-10-01 16:42:50.328,005,,1402,,1.0,0.0,,0,0,0
2025-10-01 16:42:50.368,005,,1402,,,,375.0,0,0,0
2025-10-01 16:42:50.807,005,,1402,,3.0,0.0,,0,0,0
2025-10-01 16:42:50.900,005,,1402,,,,375.0,0,0,0
2025-10-01 16:42:51.008,005,,1402,,,,375.0,0,0,0
2025-10-01 16:42:51.288,005,,1402,,0.0,0.0,,0,0,0
2025-10-01 16:42:51.412,005,,1402,,,,375.0,0,0,0
2025-10-01 16:42:51.768,005,,1402,,0.0,0.0,,0,0,0
2025-10-01 16:42:52.248,005,,1402,,3.0,0.0,,0,0,0
2025-10-01 16:42:52.728,005,,1402,,0.0,0.0,,0,0,0
2025-10-01 16:42:52.820,005,,1402,,,,375.0,0,0,0
2025-10-01 16:42:53.184,005,,1402,,,,375.0,0,0,0
2025-10-01 16:42:53.184,005,230.0,1402,Full Supervision,,,698.0,0,0,0
2025-10-01 16:42:53.208,005,,1402,,0.0,0.0,,0,0,0
2025-10-01 16:42:53.440,005,,1402,,,,698.0,0,0,0
2025-10-01 16:42:53.588,005,,1402,,,,698.0,0,0,0
2025-10-01 16:42:53.688,005,,1402,,2.0,0.0,,0,0,0
2025-10-01 16:42:53.972,005,,1402,,,,698.0,0,0,0
2025-10-01 16:42:54.168,005,,1402,,0.0,0.0,,0,0,0
2025-10-01 16:42:54.464,005,,1402,,,,698.0,0,0,0
2025-10-01 16:42:54.648,005,,1402,,1.0,0.0,,0,0,0
2025-10-01 16:42:55.128,005,,1402,,0.0,0.0,,0,0,0
2025-10-01 16:42:55.252,005,,1402,,,,698.0,0,0,0
2025-10-01 16:42:55.252,005,,1402,,,,698.0,0,0,0
2025-10-01 16:42:55.608,005,,1402,,1.0,0.0,,0,0,0
2025-10-01 16:42:56.000,005,,1402,,,,698.0,0,0,0
2025-10-01 16:42:56.088,005,,1402,,1.0,0.0,,0,0,0
2025-10-01 16:42:56.404,005,,1402,,,,698.0,0,0,0
2025-10-01 16:42:56.568,005,,1402,,3.0,0.0,,0,0,0
2025-10-01 16:42:57.048,005,,1402,,3.0,0.0,,0,0,0
2025-10-01 16:42:57.528,005,,1402,,1.0,0.0,,0,0,0
2025-10-01 16:42:57.684,005,,1402,,,,698.0,0,0,0
2025-10-01 16:42:58.008,005,,1402,,0.0,0.0,,0,0,0
2025-10-01 16:42:58.304,005,,1402,,,,698.0,0,0,0
2025-10-01 16:42:58.304,005,235.0,1402,Full Supervision,,,1027.0,0,0,0
2025-10-01 16:42:58.432,005,,1402,,,,1027.0,0,0,0
2025-10-01 16:42:58.488,005,,1402,,2.0,0.0,,0,0,0
2025-10-01 16:42:58.580,005,,1402,,,,1027.0,0,0,0
2025-10-01 16:42:58.964,005,,1402,,,,1027.0,0,0,0
2025-10-01 16:42:58.968,005,,1402,,1.0,0.0,,0,0,0
2025-10-01 16:42:59.448,005,,1402,,2.0,0.0,,0,0,0
2025-10-01 16:42:59.456,005,,1402,,,,1027.0,0,0,0
2025-10-01 16:42:59.928,005,,1402,,2.0,0.0,,0,0,0
2025-10-01 16:43:00.116,005,,1402,,,,1027.0,0,0,0
2025-10-01 16:43:00.116,005,,1402,,,,1027.0,0,0,0
2025-10-01 16:43:00.408,005,,1402,,1.0,0.0,,0,0,0
2025-10-01 16:43:00.864,005,,1402,,,,1027.0,0,0,0
2025-10-01 16:43:00.888,005,,1402,,2.0,0.0,,0,0,0
2025-10-01 16:43:01.368,005,,1402,,3.0,0.0,,0,0,0
2025-10-01 16:43:01.524,005,,1402,,,,1027.0,0,0,0
2025-10-01 16:43:01.848,005,,1402,,2.0,0.0,,0,0,0
2025-10-01 16:43:02.327,005,,1402,,0.0,0.0,,0,0,0
2025-10-01 16:43:02.676,005,,1402,,,,1027.0,0,0,0
2025-10-01 16:43:02.808,005,,1402,,1.0,0.0,,0,0,0
2025-10-01 16:43:03.288,005,,1402,,3.0,0.0,,0,0,0
2025-10-01 16:43:03.296,005,,1402,,,,1027.0,0,0,0
2025-10-01 16:43:03.424,005,240.0,1402,Full Supervision,,,1363.0,0,0,0
2025-10-01 16:43:03.424,005,,1402,,,,1363.0,0,0,0
2025-10-01 16:43:03.768,005,,1402,,2.0,0.0,,0,0,0
2025-10-01 16:43:03.956,005,,1402,,,,1363.0,0,0,0
2025-10-01 16:43:04.248,005,,1402,,0.0,0.0,,0,0,0
2025-10-01 16:43:04.704,005,,1402,,,,1363.0,0,0,0
2025-10-01 16:43:04.727,005,,1402,,1.0,0.0,,0,0,0
2025-10-01 16:43:05.208,005,,1402,,2.0,0.0,,0,0,0
2025-10-01 16:43:05.236,005,,1402,,,,1363.0,0,0,0
2025-10-01 16:43:05.236,005,,1402,,,,1363.0,0,0,0
2025-10-01 16:43:05.688,005,,1402,,2.0,0.0,,0,0,0
2025-10-01 16:43:05.984,005,,1402,,,,1363.0,0,0,0
2025-10-01 16:43:06.168,005,,1402,,1.0,0.0,,0,0,0
2025-10-01 16:43:06.516,005,,1402,,,,1363.0,0,0,0
2025-10-01 16:43:06.648,005,,1402,,2.0,0.0,,0,0,0
2025-10-01 16:43:07.128,005,,1402,,0.0,0.0,,0,0,0
2025-10-01 16:43:07.608,005,,1402,,1.0,0.0,,0,0,0
2025-10-01 16:43:07.668,005,,1402,,,,1363.0,0,0,0
2025-10-01 16:43:08.087,005,,1402,,1.0,0.0,,0,0,0
2025-10-01 16:43:08.416,005,,1402,,,,1363.0,0,0,0
2025-10-01 16:43:08.544,005,245.0,1402,Full Supervision,,,1705.0,0,0,0
2025-10-01 16:43:08.544,005,,1402,,,,1705.0,0,0,0
2025-10-01 16:43:08.568,005,,1402,,0.0,0.0,,0,0,0
2025-10-01 16:43:08.948,005,,1402,,,,1705.0,0,0,0
2025-10-01 16:43:09.048,005,,1402,,0.0,0.0,,0,0,0
2025-10-01 16:43:09.528,005,,1402,,2.0,0.0,,0,0,0
2025-10-01 16:43:09.824,005,,1402,,,,1705.0,0,0,0
2025-10-01 16:43:10.008,005,,1402,,3.0,0.0,,0,0,0
2025-10-01 16:43:10.228,005,,1402,,,,1705.0,0,0,0
2025-10-01 16:43:10.487,005,,1402,,3.0,0.0,,0,0,0
2025-10-01 16:43:10.740,005,,1402,,,,1705.0,0,0,0
2025-10-01 16:43:10.740,005,,1402,,,,1705.0,0,0,0
2025-10-01 16:43:10.968,005,,1402,,1.0,0.0,,0,0,0
2025-10-01 16:43:10.976,005,,1402,,,,1705.0,0,0,0
2025-10-01 16:43:11.448,005,,1402,,0.0,0.0,,0,0,0
2025-10-01 16:43:11.488,005,,1402,,,,1705.0,0,0,0
